Symbol;Year;stockPrice;Sector;numberOfShares;cashAndCashEquivalents;shortTermInvestments;netReceivables;inventory;otherCurrentAssets;propertyPlantEquipmentNet;goodwill;intangibleAssets;longTermInvestments;otherNonCurrentAssets;accountPayables;shortTermDebt;longTermDebt;deferredRevenueNonCurrent;taxPayables;deferredRevenue;otherCurrentLiabilities;deferredTaxLiabilitiesNonCurrent;otherLiabilities;capitalLeaseObligations;preferredStock;commonStock;accumulatedOtherComprehensiveIncomeLoss;othertotalStockholdersEquity;revenue;costOfRevenue;researchAndDevelopmentExpenses;generalAndAdministrativeExpenses;sellingAndMarketingExpenses;sellingGeneralAndAdministrativeExpenses;operatingExpenses;costAndExpenses;interestIncome;depreciationAndAmortization;operatingIncome;operatingIncomeRatio;ebitdaratio;incomeBeforeTaxRatio;netIncomeRatio;epsdiluted;Column1
AMAT;2014;21,04;3;1215000000;3002000000;160000000;1670000000;1567000000;568000000;861000000;3304000000;951000000;935000000;0;613000000;0;1947000000;0;193000000;940000000;1077000000;32000000;0;0;0;12000000;-76000000;-5140000000;9072000000;5229000000;1428000000;467000000;423000000;890000000;2318000000;7547000000;23000000;95000000;375000000;1520000000;0,167548501;0,211419753;0,159611993;0,118165785;0,9
AMAT;2013;17,73;3;1202000000;1711000000;180000000;1640000000;1413000000;698000000;850000000;3294000000;1103000000;1005000000;0;582000000;0;1946000000;0;114000000;794000000;953000000;71000000;0;0;0;12000000;-38000000;-5373000000;7509000000;4518000000;1320000000;469000000;433000000;902000000;2222000000;6740000000;19000000;95000000;410000000;432000000;0,057530963;0,113863364;0,046610734;0,034092422;0,21
AMAT;2012;10,65;3;1266000000;1392000000;545000000;1220000000;1272000000;673000000;910000000;3518000000;1355000000;1055000000;0;396000000;0;1946000000;0;92000000;755000000;1114000000;341000000;0;0;0;12000000;-61000000;-5416000000;8719000000;5406000000;1237000000;0;0;1076000000;2313000000;7719000000;17000000;95000000;422000000;411000000;0,047138433;0,095538479;0,036242688;0,012501434;0,09
APTV;2018;61,57;6;264410000;567000000;0;2795000000;1277000000;138000000;3179000000;2524000000;1380000000;171000000;306000000;2334000000;306000000;4038000000;0;187000000;36000000;1018000000;233000000;0;0;0;3000000;-694000000;1639000000;14435000000;11706000000;0;0;0;993000000;1147000000;12853000000;21000000;141000000;676000000;1473000000;0,102043644;0,147835123;0,092414271;0,073917561;4,02
APTV;2017;84,83;6;265839794;1596000000;0;2785000000;1083000000;177000000;2804000000;1944000000;1219000000;147000000;229000000;2227000000;17000000;4132000000;0;233000000;28000000;1268000000;222000000;0;0;0;3000000;-471000000;1649000000;12884000000;10270000000;0;0;0;952000000;1069000000;11339000000;7000000;140000000;546000000;1416000000;0,109903757;0,175721826;0,097407637;0,105169202;5,06
APTV;2016;53,84336469;6;269789959;838000000;0;3199000000;1232000000;150000000;3515000000;1508000000;1240000000;127000000;200000000;2563000000;12000000;3959000000;0;188000000;30000000;1543000000;158000000;0;0;0;3000000;-1215000000;1633000000;16661000000;13107000000;0;0;0;1145000000;1279000000;14386000000;1000000;156000000;704000000;1947000000;0,116859732;0,14158814;0,08552908;0,075445652;4,59
APTV;2015;67,35189549;6;278208470;535000000;0;3017000000;1181000000;388000000;3377000000;1539000000;1383000000;117000000;198000000;2541000000;52000000;3956000000;0;222000000;36000000;1298000000;252000000;0;0;0;3000000;-1033000000;1653000000;15165000000;12155000000;0;0;0;1017000000;1110000000;13265000000;5000000;127000000;540000000;1723000000;0,113616881;0,156940323;0,099439499;0,095614903;5,06
APTV;2014;56,43685501;6;291619411;904000000;0;2884000000;1104000000;332000000;3343000000;656000000;746000000;228000000;300000000;2581000000;34000000;2417000000;0;262000000;35000000;1239000000;167000000;0;0;0;3000000;-741000000;1700000000;17023000000;13850000000;0;0;0;1081000000;1182000000;15032000000;10000000;135000000;587000000;1847000000;0,108500264;0,138342243;0,100158609;0,079363214;4,48
APTV;2013;45,97827196;6;306389149;1389000000;0;2941000000;1093000000;329000000;3216000000;496000000;723000000;234000000;343000000;2595000000;61000000;2351000000;0;280000000;38000000;1200000000;151000000;0;0;0;3000000;-237000000;1699000000;16463000000;13567000000;0;0;0;963000000;1067000000;14634000000;14000000;143000000;540000000;1684000000;0,102289984;0,130656624;0,092510478;0,073619632;3,89
APTV;2012;28,84849886;6;315299183;1105000000;0;2688000000;1066000000;368000000;2860000000;473000000;803000000;231000000;301000000;2278000000;140000000;2324000000;0;261000000;35000000;1206000000;185000000;0;0;0;3000000;-237000000;1723000000;15519000000;12861000000;0;0;0;927000000;1011000000;13872000000;17000000;136000000;486000000;1476000000;0,095109221;0,123139378;0,086667955;0,069398801;3,33
ACGL;2018;26,72;8;404347621;646556000;15993789000;6297633000;0;0;0;249620000;385300000;21471151000;0;2472218000;455682000;1733528000;0;0;0;0;0;21780650000;0;780000000;634000;-178720000;-588386000;5474329000;0;0;78994000;0;78994000;0;4632557000;0;120484000;105670000;0;0;0,20058641;0,153767156;0,138459161;1,73
ACGL;2017;30,2567;8;404138364;606199000;15840849000;5653806000;0;0;0;198236000;454375000;21363397000;0;2301910000;816132000;1732884000;0;0;0;0;0;21805723000;0;1362182000;611000;118044000;-847124000;5369307000;0;0;83752000;0;83752000;0;4612030000;0;117431000;125778000;0;0;0,18439158;0,141038127;0,115336672;1,356667
ACGL;2016;28,7633;8;362376342;842942000;14556623000;4904009000;0;0;0;204022000;577531000;18957086000;0;2017843000;756650000;1732258000;0;0;0;0;0;20060984000;0;1873859000;582000;-114541000;-1502883000;4451732000;0;0;81746000;0;81746000;0;3596180000;0;66252000;0;0;0;0,177540786;0,192184076;0,155610895;1,776667
ACGL;2015;23,25;8;365358381;553326000;11665662000;4337112000;0;0;0;15536000;81995000;15453605000;0;1710416000;530434000;791306000;0;0;0;0;0;16028376000;0;325000000;577000;-16502000;-1474565000;3977253000;0;0;0;0;0;0;3410059000;0;45874000;0;0;0;0,156948527;0,142609484;0,135203368;1,363333
ACGL;2014;19,7;8;392452830;485702000;12206178000;4070732000;0;0;0;14946000;94593000;15377374000;0;1528504000;100000000;800000000;0;0;0;0;0;14890897000;0;325000000;572000;128856000;-1178946000;4052734000;0;0;0;0;0;0;3208487000;0;45634000;0;0;0;0,222806629;0,208315424;0,205874602;2,006667
ACGL;2013;19,8967;8;394066176;434057000;11546967000;3622500000;0;0;0;0;0;13616006000;0;1260413000;100000000;800000000;0;0;0;0;0;13918598000;0;325000000;565000;74964000;-795187000;3478121000;0;0;0;0;0;0;2735616000;0;27060000;0;0;0;0,221258835;0,213478772;0,204055868;1,69
ACGL;2012;14,6733;8;403338474;371041000;10874858000;3424638000;0;0;0;0;0;12755993000;0;1054274000;100000000;300000000;0;0;0;0;0;12647884000;0;325000000;561000;287017000;-798061000;3380298000;0;0;0;0;0;0;2790911000;0;28525000;0;0;0;0,182798085;0,17435948;0,175545765;1,343333
ANET;2018;52,675;3;299000000;649950000;1306197000;331777000;264557000;162321000;75355000;53684000;58610000;30336000;22704000;93757000;0;0;228641000;839000;358586000;153322000;0;0;35431000;0;8000;-3994000;956572000;2151369000;777992000;442468000;65420000;187142000;252562000;695030000;1473022000;31666000;2701000;27671000;273347000;0,127057237;0,148358092;0,13424057;0,152514515;1,015
ANET;2017;58,895;3;289032000;859192000;676363000;247346000;306198000;177330000;74279000;0;0;36136000;18891000;52200000;0;0;187556000;794000;327706000;149205000;0;0;37673000;0;7000;-1938000;804731000;1646186000;584417000;349594000;86798000;155105000;241903000;591497000;1175914000;0;2780000;20640000;470272000;0,285673672;0,302626799;0,288399974;0,257079698;1,3375
ANET;2016;24,1925;3;275084000;567923000;299910000;253119000;236490000;168684000;76961000;0;0;36136000;18824000;79457000;0;0;99585000;1098000;273350000;105648000;0;0;39593000;0;7000;-1475000;674183000;1129167000;406051000;273581000;75239000;130887000;206126000;479707000;885758000;0;3136000;19749000;243409000;0,215565102;0,234783695;0,214516542;0,163119361;0,625
ANET;2015;19,46;3;263856000;687326000;0;144263000;92129000;50610000;79706000;0;0;36636000;20791000;43966000;1336000;0;74759000;4694000;122049000;62966000;0;0;42546000;0;7000;-675000;537904000;837591000;294031000;209448000;75720000;109084000;184804000;394252000;688283000;0;3152000;13671000;149308000;0,17825884;0,194405145;0,174320163;0,144583693;0,4175
ANET;2014;15,19;3;193708000;240031000;209426000;96982000;80519000;52521000;71558000;0;0;36636000;11840000;32428000;1087000;0;46141000;4678000;60327000;45853000;0;0;43634000;0;7000;-334000;426171000;584106000;192015000;148909000;32331000;85338000;117669000;266578000;458593000;0;6280000;10021000;125513000;0,214880518;0,235931492;0,208023886;0,148688765;0,3225
ANET;2013;13,75;3;205281176;113664000;0;81999000;73360000;16500000;67204000;0;0;0;7252000;14741000;98793000;0;0;0;41306000;54504000;0;0;43152000;5992000;3000;36000;28737000;361224000;122686000;98587000;18688000;55115000;73803000;172390000;295076000;0;7119000;5044000;66148000;0,18312183;0,194998118;0,16132649;0,117544792;0,1825
ANET;2012;13,75;3;305248000;88655000;0;50902000;24181000;13434000;30546000;0;0;0;10771000;11016000;0;97673000;0;0;17602000;17746000;0;0;25253000;5992000;3000;38000;12373000;193408000;61252000;55155000;8501000;28603000;37104000;92259000;153511000;0;7057000;1779000;39897000;0,206284125;0,216180303;0,170494499;0,110383231;0,029866
AJG;2018;73,7;8;182740000;607200000;0;5365900000;0;2145600000;436900000;4625600000;1773000000;0;573600000;5740200000;519000000;3091400000;78400000;0;379300000;1055100000;0;0;0;0;184000000;-785600000;3541900000;6934000000;4983900000;0;0;0;0;1322700000;6306600000;0;138400000;419000000;627400000;0,090481684;0,143409288;0,069137583;0,091361408;3,4
AJG;2017;63,28;8;180074000;681200000;0;2468600000;0;2020800000;412200000;4197900000;1644600000;0;567000000;3475900000;441100000;2691900000;0;0;74800000;920500000;0;0;0;0;181000000;-559900000;3388200000;6159600000;4388200000;0;0;0;0;1238300000;5626500000;0;124100000;385800000;533100000;0,086547828;0,138304435;0,061383856;0,075183453;2,54
AJG;2016;51,96;8;177560000;545500000;0;2158900000;0;1711700000;377600000;3767800000;1627300000;0;504300000;2996100000;703600000;2144600000;0;0;69000000;843000000;0;0;0;0;178300000;-763600000;3265500000;5594800000;3947500000;0;0;0;0;1148500000;5096000000;0;109800000;350800000;498800000;0,089154215;0,140648459;0,063791378;0,074068778;2,32
AJG;2015;40,94;8;172239000;480400000;0;2023200000;0;1832200000;202700000;3662900000;1698800000;0;492200000;2877100000;382000000;2075000000;0;0;61300000;871300000;0;0;0;0;176900000;-522500000;3209400000;5392400000;3780400000;0;0;0;0;1174900000;4955300000;0;103000000;334200000;437100000;0,081058527;0,129515615;0,054428455;0,066167198;2,06
AJG;2014;47,08;8;152854000;314400000;0;1722300000;0;1774500000;195400000;3449600000;1776000000;0;385200000;2623300000;267900000;2125000000;0;0;66100000;685400000;0;0;0;0;164600000;-260600000;2649400000;4626500000;3226500000;0;0;0;0;1026100000;4252600000;0;89000000;258900000;373900000;0,080817032;0,132994704;0,057797471;0,065578731;1,97
AJG;2013;46,93;8;128894000;298100000;0;1288800000;0;1288700000;160400000;2145200000;1078800000;0;320700000;2154700000;630500000;825000000;0;0;84500000;415100000;0;0;0;0;133600000;-2600000;1358100000;3179600000;2122300000;0;0;0;0;731000000;2853300000;0;50100000;178600000;326300000;0,102622971;0,1582589;0,086331614;0,084476035;2,06
AJG;2012;34,65;8;121018000;302100000;0;1096100000;0;1031300000;105400000;1472700000;809600000;0;283300000;1819700000;129000000;725000000;0;0;70600000;343600000;0;0;0;0;125600000;-32800000;1055400000;2520300000;1605000000;0;0;0;0;623600000;2228600000;0;43000000;140400000;291700000;0,11574019;0,170098798;0,097329683;0,077371741;1,59
AIZ;2018;89,44;8;59239608;1254000000;11630300000;10845800000;0;-20833100000;392000000;2321800000;3780200000;3459000000;18625200000;5670600000;0;2006000000;53100000;0;0;28300700000;0;0;0;2900000;1600000;-155400000;-496800000;8000700000;0;0;5281200000;0;5281200000;7724000000;7667200000;0;100300000;126900000;0;0;0,069881385;0,041683853;0,031372255;3,98
AIZ;2017;100,84;8;54986654;996800000;9946700000;11153800000;0;-19864300000;347000000;917700000;313000000;2353300000;17252600000;6338900000;0;1068200000;128100000;0;0;20165300000;0;0;0;0;1500000;234000000;-1662200000;6311100000;0;0;4050400000;0;4050400000;5971000000;5866600000;0;49500000;115700000;0;0;0,096607564;0,070431462;0,082331131;9,39
AIZ;2016;92,86;8;61261288;1031971000;9799885000;10321638000;0;-18903554000;343572000;830956000;272475000;1679191000;15978818000;5768462000;0;1067020000;232135000;0;0;18775546000;0;0;0;0;1504000;94602000;-1294684000;7107689000;0;0;4794070000;0;4794070000;6683000000;6259101000;0;57619000;125143000;0;0;0,145103423;0,119390142;0,079540621;9,13
AIZ;2015;80,54;8;68163825;1288305000;10724278000;8755296000;0;-18218857000;298414000;833512000;318317000;2270494000;11909571000;6472517000;0;1171382000;92327000;0;0;17875262000;0;6726000;0;0;1497000;118549000;-452753000;10312506000;0;0;5326662000;0;5326662000;10124000000;10111325000;0;55116000;137105000;0;0;0,038148051;0,019508449;0,013726537;2,05
AIZ;2014;68,43;8;72181447;1318656000;11608420000;8715347000;0;-18878137000;277645000;841239000;427422000;2427047000;12000137000;7018532000;0;1171079000;100817000;0;0;18191468000;0;159000;0;0;1490000;555767000;-185237000;10383159000;0;0;5173788000;0;5173788000;9638000000;9639022000;0;58395000;132217000;0;0;0,090025492;0,071667688;0,045352961;6,44
AIZ;2013;66,37;8;76648688;1717184000;11762333000;6832305000;0;-17514467000;253630000;784561000;408185000;2386467000;9775458000;5588287000;0;1638118000;99311000;3371000;0;17651342000;129148000;210000;0;0;1482000;426830000;-10708000;9031347000;0;0;4504691000;0;4504691000;8258000000;8241648000;0;77735000;124851000;0;0;0,109871207;0,087439781;0,05413445;6,3
AIZ;2012;34,7;8;84276427;909404000;12472563000;7004504000;0;-18647040000;250796000;640714000;325103000;2409026000;9286214000;5918169000;0;972399000;115620000;0;0;16870831000;161288000;241000;0;0;1474000;830403000;352393000;8489857000;0;0;4034809000;0;4034809000;7751000000;7732106000;0;60306000;124387000;0;0;0,11100823;0,089253682;0,056974458;5,67
T;2018;21,5559;4;6778000000;5204000000;0;26472000000;0;19751000000;1,31473E+11;1,4637E+11;1,63827E+11;6245000000;32522000000;27018000000;10255000000;1,6625E+11;0;1179000000;5948000000;20020000000;57859000000;0;0;0;7621000000;4249000000;1,13466E+11;1,70756E+11;79419000000;0;0;0;36765000000;65195000000;1,44614E+11;0;7957000000;28430000000;26142000000;0,153095645;0,355343297;0,145663988;0,113436717;2,85
T;2017;29,3656;4;6164000000;50498000000;0;16522000000;0;12126000000;1,25222E+11;1,05449E+11;1,14276E+11;1560000000;18444000000;24439000000;38374000000;1,25972E+11;0;1262000000;4213000000;13101000000;43207000000;0;0;0;6495000000;7017000000;76849000000;1,60546E+11;77379000000;0;0;0;34917000000;59304000000;1,36683E+11;0;6300000000;24387000000;23863000000;0,148636528;0,28296563;0,094296962;0,183436523;4,76
T;2016;32,1224;4;6168000000;5788000000;0;16794000000;0;15787000000;1,24899E+11;1,05207E+11;1,1686E+11;1674000000;16812000000;22027000000;9832000000;1,13681E+11;0;2079000000;4519000000;12119000000;60128000000;0;0;0;6495000000;4961000000;76945000000;1,63786E+11;76884000000;0;0;0;36347000000;62194000000;1,39078E+11;0;4910000000;25847000000;24708000000;0,150855384;0,306570769;0,12096272;0,079225331;2,1
T;2015;25,9894;4;5628000000;5121000000;0;16532000000;0;14339000000;1,2445E+11;1,04568E+11;1,2071E+11;1606000000;15346000000;21047000000;7636000000;1,18515E+11;0;2176000000;4682000000;12275000000;56181000000;0;0;0;6495000000;5334000000;77171000000;1,46801E+11;67046000000;0;0;0;32954000000;54970000000;1,22016E+11;0;4120000000;22016000000;24785000000;0,168834;0,316659968;0,140952718;0,090905375;2,37
T;2014;25,3701;4;5205000000;8603000000;0;14527000000;0;8898000000;1,12898E+11;69692000000;66963000000;250000000;10998000000;14984000000;6056000000;76011000000;0;1091000000;4105000000;11046000000;37544000000;0;0;0;6495000000;8060000000;44079000000;1,32447E+11;60611000000;0;0;0;39697000000;57970000000;1,18581E+11;0;3613000000;18273000000;13866000000;0,104690933;0,238223591;0,075199891;0,046992382;1,19
T;2013;26,5559;4;5368000000;3339000000;0;12918000000;0;6939000000;1,10968E+11;69273000000;62212000000;3860000000;8278000000;11561000000;5498000000;69290000000;0;1774000000;4212000000;11950000000;36308000000;0;0;0;6495000000;7880000000;45472000000;1,28752E+11;51464000000;0;0;0;28414000000;46809000000;98273000000;0;3940000000;18395000000;30479000000;0,23672642;0,386852243;0,215740338;0,141737604;3,39
T;2012;25,4607;4;5801000000;4868000000;0;12657000000;0;5181000000;1,09767E+11;69773000000;58775000000;4581000000;6713000000;12076000000;3486000000;66358000000;0;1026000000;3808000000;11391000000;28491000000;0;0;0;6495000000;5236000000;58150000000;1,27434E+11;55215000000;0;0;0;41079000000;59222000000;1,14437E+11;0;3444000000;18143000000;12997000000;0,10199005;0,249156426;0,081916914;0,057002056;1,25
ATO;2018;92,75;7;111012000;13771000;0;253295000;173838000;37949000;10371147000;730419000;0;99385000;194633000;135159000;1150780000;2493665000;11010000;123457000;52648000;453087000;1154067000;0;0;0;556000;-83647000;2974926000;3115546000;1167848000;0;0;0;0;1224564000;2392412000;0;106646000;361083000;723134000;0,232105063;0,346286975;0,196159517;0,193566072;5,43
ATO;2017;83,84;7;106100000;26409000;0;222263000;189125000;101849000;9259182000;730132000;0;88409000;132227000;143422000;447745000;3067045000;9309000;116291000;54627000;251358000;1878699000;0;0;0;531000;-105254000;2536365000;2759735000;925536000;0;0;0;0;1106653000;2032189000;0;120182000;319633000;727546000;0,263628935;0,383232086;0,218895655;0,143644589;3,73
ATO;2016;74,47;7;103524000;47534000;0;305463000;239141000;89548000;8280511000;743407000;0;72701000;232584000;114533000;1079811000;2188779000;9850000;104457000;81890000;407590000;1603056000;0;0;0;520000;-188022000;2388027000;3349949000;1605053000;0;0;0;0;1076878000;2681931000;0;115948000;293096000;668018000;0,199411394;0,28642854;0,164323994;0,104510248;3,38
ATO;2015;58,18;7;101892000;28653000;0;299639000;249190000;53503000;7430580000;742702000;0;74200000;214478000;78534000;457927000;2455388000;9316000;93674000;100232000;424456000;1411315000;0;0;0;507000;-109330000;2230591000;4142136000;2462119000;0;0;0;0;1048622000;3510741000;0;116241000;276005000;631395000;0,152432223;0,218006121;0,123309568;0,076065827;3,09
ATO;2014;47,7;7;97606000;42258000;0;348881000;284621000;100080000;6725906000;742029000;0;79613000;271316000;77860000;196695000;2455986000;9883000;77601000;82085000;476409000;1286616000;0;0;0;502000;-12393000;2180151000;4940916000;3358490000;0;0;0;0;971077000;4329567000;0;129295000;254956000;611349000;0,123731915;0,174273353;0,09650417;0,058656533;2,96
